,t,y
995,1250.2822202416307,1.1728714783596964e-10
996,1250.2323257242713,1.1819664253774257e-10
997,1250.1824312069116,1.191061372395155e-10
998,1250.132536689552,1.2092512664306136e-10
999,1250.0826421721922,1.2365361074838014e-10
1000,1250.0327476548325,1.2365361074838014e-10
1001,1249.9828531374728,1.227441160466072e-10
1002,1249.9329586201131,1.2092512664306136e-10
1003,1249.8830641027535,1.2092512664306136e-10
1004,1249.8331695853938,1.2001563194128843e-10
1005,1249.783275068034,1.2001563194128843e-10
1006,1249.7333805506744,1.2001563194128843e-10
1007,1249.683486033315,1.191061372395155e-10
1008,1249.6335915159552,1.1637765313419671e-10
1009,1249.5836969985955,1.12739674327105e-10
1010,1249.5338024812359,1.1001119022178622e-10
1011,1249.4839079638762,1.0728270611646743e-10
1012,1249.4340134465165,1.0546371671292158e-10
1013,1249.3841189291568,1.0182573790582986e-10
1014,1249.334224411797,9.818775909873815e-11
1015,1249.2843298944374,9.364028558987351e-11
1016,1249.2344353770777,8.909281208100887e-11
1017,1249.184540859718,8.545483327391715e-11
1018,1249.1346463423586,7.999786506327959e-11
1019,1249.0847518249989,7.272190744909616e-11
1020,1249.0348573076392,6.45364551331398e-11
1021,1248.9849627902795,5.726049751895638e-11
1022,1248.9350682729198,4.9984539904772953e-11
1023,1248.8851737555601,4.270858229058953e-11
1024,1248.8352792382004,3.4523129974633173e-11
1025,1248.7853847208407,2.8156667062222676e-11
1026,1248.735490203481,2.088070944803925e-11
1027,1248.6855956861214,1.087626772853704e-11
1028,1248.6357011687617,8.71826009034828e-13
1029,1248.5858066514022,-8.223121008694454e-12
1030,1248.5359121340425,-1.6408573324650808e-11
1031,1248.4860176166828,-2.4594025640607162e-11
1032,1248.4361230993231,-3.3688972658336444e-11
1033,1248.3862285819635,-4.4602909079611583e-11
1034,1248.3363340646038,-5.3697856097340866e-11
1035,1248.286439547244,-6.279280311507015e-11
1036,1248.2365450298844,-7.188775013279943e-11
1037,1248.1866505125247,-8.098269715052871e-11
1038,1248.136755995165,-8.916814946648507e-11
1039,1248.0868614778053,-9.826309648421435e-11
1040,1248.0369669604459,-1.0735804350194363e-10
1041,1247.9870724430862,-1.1645299051967291e-10
1042,1247.9371779257265,-1.2463844283562927e-10
1043,1247.8872834083668,-1.3373338985335855e-10
1044,1247.837388891007,-1.4282833687108783e-10
1045,1247.7874943736474,-1.510137891870442e-10
1046,1247.7375998562877,-1.5919924150300054e-10
1047,1247.687705338928,-1.673846938189569e-10
1048,1247.6378108215683,-1.7466065143314032e-10
1049,1247.5879163042086,-1.8102711434555082e-10
1050,1247.538021786849,-1.8830307195973424e-10
1051,1247.4881272694895,-1.9557902957391767e-10
1052,1247.4382327521298,-2.0194549248632817e-10
1053,1247.3883382347701,-2.0831195539873867e-10
1054,1247.3384437174104,-2.155879130129221e-10
1055,1247.2885492000507,-2.219543759253326e-10
1056,1247.238654682691,-2.283208388377431e-10
1057,1247.1887601653314,-2.346873017501536e-10
1058,1247.1388656479717,-2.410537646625641e-10
1059,1247.088971130612,-2.4832972227674753e-10
1060,1247.0390766132523,-2.5560567989093096e-10
1061,1246.9891820958926,-2.6197214280334146e-10
1062,1246.9392875785331,-2.6833860571575196e-10
1063,1246.8893930611735,-2.7470506862816245e-10
1064,1246.8394985438138,-2.8107153154057295e-10
1065,1246.789604026454,-2.8743799445298345e-10
1066,1246.7397095090944,-2.92894962663621e-10
1067,1246.6898149917347,-2.983519308742586e-10
1068,1246.639920474375,-3.0380889908489616e-10
1069,1246.5900259570153,-3.0926586729553373e-10
1070,1246.5401314396556,-3.1381334080439837e-10
1071,1246.490236922296,-3.18360814313263e-10
1072,1246.4403424049365,-3.210892984185818e-10
1073,1246.3904478875768,-3.247272772256735e-10
1074,1246.340553370217,-3.274557613309923e-10
1075,1246.2906588528574,-3.2927475073453815e-10
1076,1246.2407643354977,-3.3200323483985693e-10
1077,1246.190869818138,-3.347317189451757e-10
1078,1246.1409753007783,-3.374602030504945e-10
1079,1246.0910807834186,-3.401886871558133e-10
1080,1246.041186266059,-3.410981818575862e-10
1081,1245.9912917486993,-3.401886871558133e-10
1082,1245.9413972313396,-3.3836969775226743e-10
1083,1245.8915027139801,-3.3836969775226743e-10
1084,1245.8416081966204,-3.3836969775226743e-10
1085,1245.7917136792607,-3.374602030504945e-10
1086,1245.741819161901,-3.3564121364694865e-10
1087,1245.6919246445414,-3.3291272954162986e-10
1088,1245.6420301271817,-3.31093740138084e-10
1089,1245.592135609822,-3.283652560327652e-10
1090,1245.5422410924623,-3.2563677192744643e-10
1091,1245.4923465751026,-3.219987931203547e-10
1092,1245.442452057743,-3.18360814313263e-10
1093,1245.3925575403832,-3.1381334080439837e-10
1094,1245.3426630230238,-3.083563725937608e-10
1095,1245.292768505664,-3.0380889908489616e-10
1096,1245.2428739883044,-2.983519308742586e-10
1097,1245.1929794709447,-2.92894962663621e-10
1098,1245.143084953585,-2.892569838565293e-10
1099,1245.0931904362253,-2.8470951034766466e-10
1100,1245.0432959188656,-2.801620368388e-10
1101,1244.993401401506,-2.756145633299354e-10
1102,1244.9435068841462,-2.701575951192978e-10
1103,1244.8936123667866,-2.637911322068873e-10
1104,1244.8437178494269,-2.5833416399624975e-10
1105,1244.7938233320674,-2.5196770108383925e-10
1106,1244.7439288147077,-2.4560123817142875e-10
1107,1244.694034297348,-2.3923477525901825e-10
1108,1244.6441397799883,-2.3286831234660775e-10
1109,1244.5942452626286,-2.2650184943419723e-10
1110,1244.544350745269,-2.2104488122355966e-10
1111,1244.4944562279093,-2.155879130129221e-10
1112,1244.4445617105496,-2.092214501005116e-10
1113,1244.39466719319,-2.028549871881011e-10
1114,1244.3447726758302,-1.9557902957391767e-10
1115,1244.2948781584705,-1.8830307195973424e-10
1116,1244.244983641111,-1.8284610374909668e-10
1117,1244.1950891237514,-1.7557014613491325e-10
1118,1244.1451946063917,-1.6920368322250275e-10
1119,1244.095300089032,-1.6283722031009225e-10
1120,1244.0454055716723,-1.5556126269590883e-10
1121,1243.9955110543126,-1.5010429448527126e-10
1122,1243.945616536953,-1.4282833687108783e-10
1123,1243.8957220195932,-1.3373338985335855e-10
1124,1243.8458275022335,-1.255479375374022e-10
1125,1243.7959329848738,-1.1736248522144584e-10
1126,1243.7460384675142,-1.0826753820371656e-10
1127,1243.6961439501547,-1.0099158058953313e-10
1128,1243.646249432795,-9.280612827357678e-11
1129,1243.5963549154353,-8.553017065939335e-11
1130,1243.5464603980756,-7.7344718343437e-11
1131,1243.496565880716,-6.824977132570772e-11
1132,1243.4466713633562,-6.006431900975136e-11
1133,1243.3967768459966,-5.278836139556794e-11
1134,1243.3468823286369,-4.551240378138451e-11
1135,1243.2969878112772,-3.8236446167201086e-11
1136,1243.2470932939175,-3.005099385124473e-11
1137,1243.1971987765578,-2.2775036237061306e-11
1138,1243.1473042591983,-1.6408573324650808e-11
1139,1243.0974097418386,-1.0951605114013239e-11
1140,1243.047515224479,-5.49463690337567e-12
1141,1242.9976207071193,1.7813207108077562e-12
1142,1242.9477261897596,9.057278324991183e-12
1143,1242.8978316724,1.4514246535628752e-11
1144,1242.8479371550402,2.088070944803925e-11
1145,1242.7980426376805,2.633767765867682e-11
1146,1242.7481481203208,3.179464586931439e-11
1147,1242.6982536029611,3.634211937817903e-11
1148,1242.6483590856014,3.998009818527074e-11
1149,1242.598464568242,4.4527571694135384e-11
1150,1242.5485700508823,4.9984539904772953e-11
1151,1242.4986755335226,5.635100281718345e-11
1152,1242.448781016163,6.180797102782102e-11
1153,1242.3988864988032,6.726493923845859e-11
1154,1242.3489919814435,7.272190744909616e-11
1155,1242.2990974640838,7.72693809579608e-11
1156,1242.2492029467242,8.181685446682544e-11
1157,1242.1993084293645,8.636432797569008e-11
1158,1242.1494139120048,9.091180148455472e-11
1159,1242.099519394645,9.63687696951923e-11
1160,1242.0496248772856,9.909725380051108e-11
1161,1241.999730359926,1.0182573790582986e-10
1162,1241.9498358425662,1.0546371671292158e-10
1163,1241.8999413252066,1.0819220081824036e-10
1164,1241.8500468078469,1.1092068492355915e-10
1165,1241.8001522904872,1.12739674327105e-10
1166,1241.7502577731275,1.1455866373065086e-10
1167,1241.7003632557678,1.1637765313419671e-10
1168,1241.650468738408,1.1637765313419671e-10
1169,1241.6005742210484,1.1637765313419671e-10
1170,1241.5506797036887,1.1637765313419671e-10
1171,1241.5007851863293,1.191061372395155e-10
1172,1241.4508906689696,1.2001563194128843e-10
1173,1241.40099615161,1.2001563194128843e-10
1174,1241.3511016342502,1.191061372395155e-10
1175,1241.3012071168905,1.1819664253774257e-10
1176,1241.2513125995308,1.1728714783596964e-10
1177,1241.2014180821711,1.1728714783596964e-10
1178,1241.1515235648114,1.1637765313419671e-10
1179,1241.1016290474518,1.1637765313419671e-10
1180,1241.051734530092,1.1546815843242379e-10
1181,1241.0018400127324,1.1455866373065086e-10
1182,1240.951945495373,1.1364916902887793e-10
1183,1240.9020509780132,1.1183017962533207e-10
1184,1240.8521564606535,1.1001119022178622e-10
1185,1240.8022619432938,1.0728270611646743e-10
1186,1240.7523674259342,1.0546371671292158e-10
1187,1240.7024729085745,1.0364472730937572e-10
1188,1240.6525783912148,1.0273523260760279e-10
1189,1240.602683873855,1.0091624320405693e-10
1190,1240.5527893564954,1.0000674850228401e-10
1191,1240.5028948391357,9.909725380051108e-11
1192,1240.4530003217762,9.727826439696522e-11
1193,1240.4031058044166,9.545927499341937e-11
1194,1240.3532112870569,9.364028558987351e-11
1195,1240.3033167696972,9.182129618632765e-11
1196,1240.2534222523375,9.182129618632765e-11
1197,1240.2035277349778,9.273079088810058e-11
1198,1240.153633217618,9.182129618632765e-11
1199,1240.1037387002584,9.091180148455472e-11
1200,1240.0538441828987,8.909281208100887e-11
1201,1240.003949665539,9.00023067827818e-11
1202,1239.9540551481793,9.00023067827818e-11
1203,1239.90416063082,9.00023067827818e-11
1204,1239.8542661134602,9.00023067827818e-11
1205,1239.8043715961005,8.909281208100887e-11
1206,1239.7544770787408,8.727382267746301e-11
1207,1239.7045825613811,8.545483327391715e-11
1208,1239.6546880440214,8.36358438703713e-11
1209,1239.6047935266618,8.181685446682544e-11
1210,1239.554899009302,8.090735976505251e-11
1211,1239.5050044919424,8.090735976505251e-11
1212,1239.4551099745827,7.908837036150666e-11
1213,1239.405215457223,7.635988625618787e-11
1214,1239.3553209398635,7.363140215086909e-11
1215,1239.3054264225038,7.09029180455503e-11
1216,1239.2555319051442,6.635544453668566e-11
1217,1239.2056373877845,6.362696043136688e-11
1218,1239.1557428704248,6.089847632604809e-11
1219,1239.105848353065,5.907948692250224e-11
1220,1239.0559538357054,5.635100281718345e-11
1221,1239.0060593183457,5.089403460654588e-11
1222,1238.956164800986,4.543706639590831e-11
1223,1238.9062702836263,3.998009818527074e-11
1224,1238.8563757662666,3.54326246764061e-11
1225,1238.8064812489072,2.9066161763995604e-11
1226,1238.7565867315475,2.1790204149812178e-11
1227,1238.7066922141878,1.633323593917461e-11
1228,1238.656797696828,9.966773026764111e-12
1229,1238.6069031794684,3.6003101143536125e-12
1230,1238.5570086621087,-3.6756474998298134e-12
1231,1238.507114144749,-1.0951605114013239e-11
1232,1238.4572196273893,-1.7318068026423736e-11
1233,1238.4073251100297,-2.2775036237061306e-11
1234,1238.35743059267,-3.005099385124473e-11
1235,1238.3075360753103,-3.732695146542816e-11
1236,1238.2576415579508,-4.551240378138451e-11
1237,1238.2077470405911,-5.278836139556794e-11
1238,1238.1578525232314,-5.915482430797844e-11
1239,1238.1079580058718,-6.643078192216186e-11
1240,1238.058063488512,-7.188775013279943e-11
1241,1238.0081689711524,-7.7344718343437e-11
1242,1237.9582744537927,-8.280168655407457e-11
1243,1237.908379936433,-8.825865476471214e-11
1244,1237.8584854190733,-9.371562297534971e-11
1245,1237.8085909017136,-9.917259118598728e-11
1246,1237.758696384354,-1.0553905409839778e-10
1247,1237.7088018669945,-1.1008652760726242e-10
1248,1237.6589073496348,-1.1463400111612706e-10
1249,1237.609012832275,-1.1736248522144584e-10
1250,1237.5591183149154,-1.2009096932676463e-10
1251,1237.5092237975557,-1.2190995873031048e-10
1252,1237.459329280196,-1.2372894813385634e-10
1253,1237.4094347628363,-1.255479375374022e-10
1254,1237.3595402454766,-1.2645743223917512e-10
1255,1237.309645728117,-1.2736692694094805e-10
1256,1237.2597512107573,-1.291859163444939e-10
1257,1237.2098566933976,-1.3100490574803977e-10
1258,1237.159962176038,-1.3100490574803977e-10
1259,1237.1100676586784,-1.291859163444939e-10
1260,1237.0601731413187,-1.2827642164272098e-10
1261,1237.010278623959,-1.2736692694094805e-10
1262,1236.9603841065993,-1.2463844283562927e-10
1263,1236.9104895892397,-1.2190995873031048e-10
1264,1236.86059507188,-1.191814746249917e-10
1265,1236.8107005545203,-1.1736248522144584e-10
1266,1236.7608060371606,-1.1554349581789999e-10
1267,1236.710911519801,-1.1372450641435413e-10
1268,1236.6610170024412,-1.1099602230903534e-10
1269,1236.6111224850818,-1.0826753820371656e-10
1270,1236.561227967722,-1.0462955939662485e-10
1271,1236.5113334503624,-1.0099158058953313e-10
1272,1236.4614389330027,-9.826309648421435e-11
1273,1236.411544415643,-9.644410708066849e-11
1274,1236.3616498982833,-9.189663357180385e-11
1275,1236.3117553809236,-8.825865476471214e-11
1276,1236.261860863564,-8.37111812558475e-11
1277,1236.2119663462042,-7.916370774698286e-11
1278,1236.1620718288445,-7.552572893989114e-11
1279,1236.1121773114849,-7.370673953634529e-11
1280,1236.0622827941254,-7.09782554310265e-11
1281,1236.0123882767657,-6.734027662393479e-11
1282,1235.962493759406,-6.4611792518616e-11
1283,1235.9125992420463,-6.188330841329722e-11
1284,1235.8627047246866,-5.824532960620551e-11
1285,1235.812810207327,-5.4607350799113794e-11
1286,1235.7629156899673,-5.096937199202208e-11
1287,1235.7130211726076,-4.8240887886703296e-11
1288,1235.6631266552479,-4.4602909079611583e-11
1289,1235.6132321378882,-4.096493027251987e-11
1290,1235.5633376205285,-3.641745676365523e-11
1291,1235.513443103169,-3.3688972658336444e-11
1292,1235.4635485858093,-3.005099385124473e-11
1293,1235.4136540684497,-2.7322509745925947e-11
1294,1235.36375955109,-2.550352034238009e-11
1295,1235.3138650337303,-2.3684530938834234e-11
1296,1235.2639705163706,-2.1865541535288377e-11
1297,1235.214075999011,-2.004655213174252e-11
1298,1235.1641814816512,-1.7318068026423736e-11
1299,1235.1142869642915,-1.6408573324650808e-11
1300,1235.0643924469318,-1.6408573324650808e-11
1301,1235.0144979295724,-1.3680089219332023e-11
1302,1234.9646034122127,-1.0951605114013239e-11
1303,1234.914708894853,-8.223121008694454e-12
1304,1234.8648143774933,-4.585142201602742e-12
1305,1234.8149198601336,-9.471633945110285e-13
1306,1234.765025342774,1.7813207108077562e-12
1307,1234.7151308254142,3.6003101143536125e-12
1308,1234.6652363080545,6.328794219672397e-12
1309,1234.6153417906949,8.147783623218254e-12
1310,1234.5654472733352,1.087626772853704e-11
1311,1234.5155527559755,1.4514246535628752e-11
1312,1234.465658238616,1.7242730640947537e-11
1313,1234.4157637212563,2.088070944803925e-11
1314,1234.3658692038966,2.2699698851585106e-11
1315,1234.315974686537,2.542818295690389e-11
1316,1234.2660801691773,2.9066161763995604e-11
1317,1234.2161856518176,3.088515116754146e-11
1318,1234.1662911344579,3.3613635272860245e-11
1319,1234.1163966170982,3.634211937817903e-11
1320,1234.0665020997385,3.9070603483497815e-11
1321,1234.0166075823788,4.3618076992362456e-11
1322,1233.9667130650191,4.81655505012271e-11
1323,1233.9168185476597,5.089403460654588e-11
1324,1233.8669240303,5.544150811541052e-11
1325,1233.8170295129403,5.907948692250224e-11
1326,1233.7671349955806,6.271746572959395e-11
1327,1233.717240478221,6.817443394023152e-11
1328,1233.6673459608612,7.272190744909616e-11
1329,1233.6174514435015,7.72693809579608e-11
1330,1233.5675569261418,8.090735976505251e-11
1331,1233.5176624087821,8.636432797569008e-11
1332,1233.4677678914225,9.091180148455472e-11
1333,1233.4178733740628,9.63687696951923e-11
1334,1233.3679788567033,1.0091624320405693e-10
1335,1233.3180843393436,1.0546371671292158e-10
1336,1233.268189821984,1.0910169552001329e-10
1337,1233.2182953046242,1.1364916902887793e-10
1338,1233.1684007872645,1.191061372395155e-10
1339,1233.1185062699049,1.2365361074838014e-10
1340,1233.0686117525452,1.2729158955547185e-10
1341,1233.0187172351855,1.3092956836256357e-10
1342,1232.9688227178258,1.3456754716965528e-10
1343,1232.918928200466,1.38205525976747e-10
1344,1232.8690336831064,1.4275299948561163e-10
1345,1232.819139165747,1.4911946239802213e-10
1346,1232.7692446483873,1.5639542001220556e-10
1347,1232.7193501310276,1.6367137762638898e-10
1348,1232.6694556136679,1.7003784053879948e-10
1349,1232.6195610963082,1.7549480874943705e-10
1350,1232.5696665789485,1.7913278755652876e-10
1351,1232.5197720615888,1.836802610653934e-10
1352,1232.4698775442291,1.8822773457425805e-10
1353,1232.4199830268694,1.9186571338134976e-10
1354,1232.3700885095097,1.9732268159198733e-10
1355,1232.32019399215,2.027796498026249e-10
1356,1232.2702994747906,2.0732712331148954e-10
1357,1232.220404957431,2.1187459682035418e-10
1358,1232.1705104400712,2.1733156503099175e-10
1359,1232.1206159227115,2.2278853324162932e-10
1360,1232.0707214053518,2.2733600675049396e-10
1361,1232.0208268879921,2.3279297496113153e-10
1362,1231.9709323706325,2.3824994317176907e-10
1363,1231.9210378532728,2.427974166806337e-10
1364,1231.871143335913,2.4734489018949836e-10
1365,1231.8212488185534,2.5098286899659007e-10
1366,1231.7713543011937,2.5371135310190885e-10
1367,1231.7214597838342,2.5734933190900057e-10
1368,1231.6715652664745,2.6007781601431935e-10
1369,1231.6216707491149,2.6371579482141106e-10
1370,1231.5717762317552,2.682632683302757e-10
1371,1231.5218817143955,2.7281074183914035e-10
1372,1231.4719871970358,2.782677100497779e-10
1373,1231.422092679676,2.837246782604155e-10
1374,1231.3721981623164,2.8827215176928013e-10
1375,1231.3223036449567,2.9191013057637184e-10
1376,1231.272409127597,2.964576040852365e-10
1377,1231.2225146102373,3.010050775941011e-10
1378,1231.1726200928779,3.037335616994199e-10
1379,1231.1227255755182,3.0555255110296576e-10
1380,1231.0728310581585,3.0828103520828455e-10
1381,1231.0229365407988,3.1191901401537626e-10
1382,1230.9730420234391,3.1464749812069504e-10
1383,1230.9231475060794,3.1737598222601383e-10
1384,1230.8732529887197,3.191949716295597e-10
1385,1230.82335847136,3.2101396103310554e-10
1386,1230.7734639540004,3.2101396103310554e-10
1387,1230.7235694366407,3.2101396103310554e-10
1388,1230.673674919281,3.2101396103310554e-10
1389,1230.6237804019215,3.2101396103310554e-10
1390,1230.5738858845618,3.2101396103310554e-10
1391,1230.5239913672021,3.201044663313326e-10
1392,1230.4740968498425,3.201044663313326e-10
1393,1230.4242023324828,3.191949716295597e-10
1394,1230.374307815123,3.1555699282246797e-10
1395,1230.3244132977634,3.137380034189221e-10
1396,1230.2745187804037,3.101000246118304e-10
1397,1230.224624263044,3.064620458047387e-10
1398,1230.1747297456843,3.037335616994199e-10
1399,1230.1248352283246,2.9918608819055526e-10
1400,1230.0749407109652,2.946386146816906e-10
1401,1230.0250461936055,2.8827215176928013e-10
1402,1229.9751516762458,2.8281518355864256e-10
1403,1229.925257158886,2.7553922594445913e-10
1404,1229.8753626415264,2.6917276303204863e-10
1405,1229.8254681241667,2.618968054178652e-10
1406,1229.775573606807,2.555303425054547e-10
1407,1229.7256790894473,2.482543848912713e-10
1408,1229.6757845720877,2.418879219788608e-10
1409,1229.625890054728,2.364309537682232e-10
1410,1229.5759955373683,2.2915499615403982e-10
1411,1229.5261010200088,2.2278853324162932e-10
1412,1229.4762065026491,2.1369358622390004e-10
1413,1229.4263119852894,2.0550813390794368e-10
1414,1229.3764174679297,1.964131868902144e-10
1415,1229.32652295057,1.8822773457425805e-10
1416,1229.2766284332104,1.8095177696007462e-10
1417,1229.2267339158507,1.736758193458912e-10
1418,1229.176839398491,1.6821885113525362e-10
1419,1229.1269448811313,1.609428935210702e-10
1420,1229.0770503637716,1.5366693590688677e-10
1421,1229.0271558464121,1.445719888891575e-10
1422,1228.9772613290525,1.3638653657320114e-10
1423,1228.9273668116928,1.3002007366079064e-10
1424,1228.877472294333,1.227441160466072e-10
1425,1228.8275777769734,1.1637765313419671e-10
1426,1228.7776832596137,1.0910169552001329e-10
1427,1228.727788742254,1.0273523260760279e-10
1428,1228.6778942248943,9.63687696951923e-11
1429,1228.6279997075346,8.909281208100887e-11
1430,1228.578105190175,8.181685446682544e-11
1431,1228.5282106728152,7.545039155441494e-11
1432,1228.4783161554558,6.908392864200445e-11
1433,1228.428421638096,6.271746572959395e-11
1434,1228.3785271207364,5.544150811541052e-11
1435,1228.3286326033767,4.9075045203000025e-11
1436,1228.278738086017,4.17990875888166e-11
1437,1228.2288435686573,3.4523129974633173e-11
1438,1228.1789490512976,2.7247172360449747e-11
1439,1228.129054533938,1.9061720044493393e-11
1440,1228.0791600165783,1.1785762430309967e-11
1441,1228.0292654992186,4.509804816126541e-12
1442,1227.979370981859,-1.856658096283957e-12
1443,1227.9294764644994,-9.132615710467382e-12
1444,1227.8795819471397,-1.549907862287788e-11
1445,1227.82968742978,-2.095604683351545e-11
1446,1227.7797929124204,-2.8232004447698875e-11
1447,1227.7298983950607,-3.459846736010937e-11
1448,1227.680003877701,-4.096493027251987e-11
1449,1227.6301093603413,-4.642189848315744e-11
1450,1227.5802148429816,-5.187886669379501e-11
1451,1227.530320325622,-5.642634020265965e-11
1452,1227.4804258082622,-6.097381371152429e-11
1453,1227.4305312909025,-6.552128722038893e-11
1454,1227.380636773543,-7.006876072925357e-11
1455,1227.3307422561834,-7.370673953634529e-11
1456,1227.2808477388237,-7.825421304520993e-11
1457,1227.230953221464,-8.098269715052871e-11
1458,1227.1810587041043,-8.37111812558475e-11
1459,1227.1311641867446,-8.553017065939335e-11
1460,1227.081269669385,-8.825865476471214e-11
1461,1227.0313751520252,-9.098713887003092e-11
1462,1226.9814806346656,-9.371562297534971e-11
1463,1226.9315861173059,-9.462511767712264e-11
1464,1226.8816915999462,-9.644410708066849e-11
1465,1226.8317970825867,-9.644410708066849e-11
1466,1226.781902565227,-9.644410708066849e-11
1467,1226.7320080478673,-9.644410708066849e-11
1468,1226.6821135305076,-9.462511767712264e-11
1469,1226.632219013148,-9.462511767712264e-11
1470,1226.5823244957883,-9.462511767712264e-11
1471,1226.5324299784286,-9.371562297534971e-11
1472,1226.482535461069,-9.189663357180385e-11
1473,1226.4326409437092,-9.189663357180385e-11
1474,1226.3827464263495,-9.098713887003092e-11
1475,1226.3328519089898,-9.098713887003092e-11
1476,1226.2829573916304,-9.098713887003092e-11
1477,1226.2330628742707,-9.098713887003092e-11
1478,1226.183168356911,-9.098713887003092e-11
1479,1226.1332738395513,-9.098713887003092e-11
1480,1226.0833793221916,-9.098713887003092e-11
1481,1226.033484804832,-8.916814946648507e-11
1482,1225.9835902874722,-8.916814946648507e-11
1483,1225.9336957701125,-9.0077644168258e-11
1484,1225.8838012527528,-9.098713887003092e-11
1485,1225.8339067353932,-9.098713887003092e-11
1486,1225.7840122180335,-9.098713887003092e-11
1487,1225.734117700674,-9.189663357180385e-11
1488,1225.6842231833143,-9.189663357180385e-11
1489,1225.6343286659546,-9.189663357180385e-11
1490,1225.584434148595,-9.280612827357678e-11
1491,1225.5345396312352,-9.371562297534971e-11
1492,1225.4846451138756,-9.371562297534971e-11
1493,1225.4347505965159,-9.189663357180385e-11
1494,1225.3848560791562,-9.098713887003092e-11
1495,1225.3349615617965,-9.189663357180385e-11
1496,1225.2850670444368,-9.189663357180385e-11
1497,1225.235172527077,-9.098713887003092e-11
1498,1225.1852780097176,-8.916814946648507e-11
1499,1225.135383492358,-8.825865476471214e-11
1500,1225.0854889749983,-8.734916006293921e-11
1501,1225.0355944576386,-8.643966536116628e-11
1502,1224.985699940279,-8.462067595762043e-11
1503,1224.9358054229192,-8.37111812558475e-11
1504,1224.8859109055595,-8.462067595762043e-11
1505,1224.8360163881998,-8.37111812558475e-11
1506,1224.7861218708401,-8.098269715052871e-11
1507,1224.7362273534804,-7.825421304520993e-11
1508,1224.6863328361208,-7.370673953634529e-11
1509,1224.6364383187613,-7.006876072925357e-11
1510,1224.5865438014016,-6.552128722038893e-11
1511,1224.536649284042,-6.097381371152429e-11
1512,1224.4867547666822,-5.642634020265965e-11
1513,1224.4368602493225,-5.187886669379501e-11
1514,1224.3869657319628,-4.8240887886703296e-11
1515,1224.3370712146032,-4.3693414377838655e-11
1516,1224.2871766972435,-4.005543557074694e-11
1517,1224.2372821798838,-3.55079620618823e-11
1518,1224.187387662524,-3.096048855301766e-11
1519,1224.1374931451644,-2.641301504415302e-11
1520,1224.087598627805,-2.004655213174252e-11
1521,1224.0377041104452,-1.3680089219332023e-11
1522,1223.9878095930856,-6.404131605148598e-12
1523,1223.9379150757259,1.7813207108077562e-12
1524,1223.8880205583662,8.147783623218254e-12
1525,1223.8381260410065,1.542374123740168e-11
1526,1223.7882315236468,2.1790204149812178e-11
1527,1223.738337006287,2.9066161763995604e-11
1528,1223.6884424889274,3.9070603483497815e-11
1529,1223.6385479715677,4.634656109768124e-11
1530,1223.588653454208,5.4532013413637595e-11
1531,1223.5387589368486,6.089847632604809e-11
1532,1223.488864419489,6.817443394023152e-11
1533,1223.4389699021292,7.363140215086909e-11
1534,1223.3890753847695,7.999786506327959e-11
1535,1223.3391808674098,8.636432797569008e-11
1536,1223.2892863500501,9.273079088810058e-11
1537,1223.2393918326904,9.909725380051108e-11
1538,1223.1894973153308,1.0546371671292158e-10
1539,1223.139602797971,1.1092068492355915e-10
1540,1223.0897082806114,1.1728714783596964e-10
1541,1223.039813763252,1.2365361074838014e-10
1542,1222.9899192458922,1.3002007366079064e-10
1543,1222.9400247285325,1.3638653657320114e-10
1544,1222.8901302111728,1.4093401008206578e-10
1545,1222.8402356938132,1.4730047299447627e-10
1546,1222.7903411764535,1.5275744120511384e-10
1547,1222.7404466590938,1.5821440941575141e-10
1548,1222.690552141734,1.6367137762638898e-10
1549,1222.6406576243744,1.6821885113525362e-10
1550,1222.5907631070147,1.7185682994234534e-10
1551,1222.540868589655,1.7458531404766412e-10
1552,1222.4909740722956,1.773137981529829e-10
1553,1222.4410795549359,1.8095177696007462e-10
1554,1222.3911850375762,1.836802610653934e-10
1555,1222.3412905202165,1.8731823987248512e-10
1556,1222.2913960028568,1.900467239778039e-10
1557,1222.241501485497,1.9095621867957683e-10
1558,1222.1916069681374,1.9095621867957683e-10
1559,1222.1417124507777,1.9186571338134976e-10
1560,1222.091817933418,1.9277520808312269e-10
1561,1222.0419234160584,1.9368470278489562e-10
1562,1221.9920288986987,1.9368470278489562e-10
1563,1221.9421343813392,1.9368470278489562e-10
1564,1221.8922398639795,1.9277520808312269e-10
1565,1221.8423453466198,1.9277520808312269e-10
1566,1221.7924508292601,1.9186571338134976e-10
1567,1221.7425563119004,1.9095621867957683e-10
1568,1221.6926617945408,1.8822773457425805e-10
1569,1221.642767277181,1.8549925046893926e-10
1570,1221.5928727598214,1.8277076636362048e-10
1571,1221.5429782424617,1.7913278755652876e-10
1572,1221.493083725102,1.7640430345120998e-10
1573,1221.4431892077423,1.7276632464411827e-10
1574,1221.3932946903828,1.6821885113525362e-10
1575,1221.3434001730232,1.6367137762638898e-10
1576,1221.2935056556635,1.6003339881929727e-10
1577,1221.2436111383038,1.5639542001220556e-10
1578,1221.193716620944,1.50938451801568e-10
1579,1221.1438221035844,1.4639097829270335e-10
1580,1221.0939275862247,1.4093401008206578e-10
1581,1221.044033068865,1.3365805246788235e-10
1582,1220.9941385515053,1.2638209485369893e-10
1583,1220.9442440341456,1.191061372395155e-10
1584,1220.894349516786,1.1364916902887793e-10
