,freq,a,b
73,76825000000.0,0.714143545097119,0.6999992835682899
74,76850000000.0,0.714014483646313,0.7001309285721418
75,76875000000.0,0.7144082053177658,0.7007932025933158
76,76900000000.0,0.7148930363096702,0.7015362530269789
77,76925000000.0,0.7153938128143518,0.7022817782128647
78,76950000000.0,0.7159099670875879,0.7030289113104107
79,76975000000.0,0.7164408886524752,0.703776774358403
80,77000000000.0,0.7169859245350296,0.704524482212155
81,77025000000.0,0.7175443795345717,0.7052711466774071
82,77050000000.0,0.7181155165126731,0.7060158806653719
83,77075000000.0,0.718698556924212,0.7067578025032144
84,77100000000.0,0.7192926814672321,0.7074960400950164
85,77125000000.0,0.7198970310742764,0.7082297350129064
86,77150000000.0,0.7205107082150967,0.7089580463570772
87,77175000000.0,0.7211327786430527,0.7096801543431901
88,77200000000.0,0.721762273550105,0.7103952634943035
89,77225000000.0,0.7223981922046548,0.7111026054336284
90,77250000000.0,0.7230395051720222,0.7118014412563335
91,77275000000.0,0.7236851579098461,0.7124910633788714
92,77300000000.0,0.7243340749346455,0.7131707969899472
93,77325000000.0,0.7249851643234791,0.7138400010090588
94,77350000000.0,0.7256373226500611,0.7144980687160074
95,77375000000.0,0.7262894401031942,0.7151444279814443
96,77400000000.0,0.7269404058756848,0.7157785412956947
97,77425000000.0,0.7275891135641692,0.7163999055458247
98,77450000000.0,0.7282344666430199,0.7170080517138232
99,77475000000.0,0.7288753837947652,0.7176025444728644
100,77500000000.0,0.7295108040823198,0.7181829817937156
101,77525000000.0,0.7301396919064953,0.7187489946016734
102,77550000000.0,0.7307610416793574,0.7193002464919142
103,77575000000.0,0.7313738821524023,0.7198364335565706
104,77600000000.0,0.7319772803674882,0.7203572842809832
105,77625000000.0,0.7325703453216433,0.7208625596188032
106,77650000000.0,0.733152231161775,0.7213520531009048
107,77675000000.0,0.7337221400227639,0.7218255910304584
108,77700000000.0,0.734279324538327,0.7222830327903116
109,77725000000.0,0.7348230899489709,0.722724271150586
110,77750000000.0,0.7353527958744509,0.7231492325938464
111,77775000000.0,0.7358678577901303,0.7235578776598377
112,77800000000.0,0.7363677481456025,0.7239502012194898
113,77825000000.0,0.7368519972450566,0.724326232723104
114,77850000000.0,0.7373201938138446,0.7246860363647434
115,77875000000.0,0.7377719853438982,0.7250297111501404
116,77900000000.0,0.7382070781981726,0.7253573908883584
117,77925000000.0,0.7386252374161638,0.7256692439837231
118,77950000000.0,0.739026286450926,0.7259654732264181
119,77975000000.0,0.7394101065724308,0.7262463153409984
120,78000000000.0,0.7397766361479029,0.726512040442827
121,78025000000.0,0.7401258697577481,0.7267629513748475
122,78050000000.0,0.7404578570799135,0.7269993828522069
123,78075000000.0,0.740772701724419,0.7272217005579706
124,78100000000.0,0.741070559768991,0.727430299978813
125,78125000000.0,0.7413516383341993,0.7276256052673002
126,78150000000.0,0.7416161938810423,0.7278080678629724
127,78175000000.0,0.7418645304573391,0.7279781650579693
128,78200000000.0,0.7420969978221366,0.7281363984474275
129,78225000000.0,0.7423139894631998,0.7282832922817459
130,78250000000.0,0.7425159405082578,0.7284193917382815
131,78275000000.0,0.7427033255569583,0.7285452611013192
132,78300000000.0,0.7428766564366278,0.7286614818875771
133,78325000000.0,0.7430364798697418,0.7287686509066329
134,78350000000.0,0.7431833751313095,0.7288673782953087
135,78375000000.0,0.7433179515443163,0.7289582854427356
136,78400000000.0,0.7434408460511044,0.7290420029864725
137,78425000000.0,0.7435527206788556,0.7291191687115472
138,78450000000.0,0.7436542599682106,0.7291904254529615
139,78475000000.0,0.7437461684287298,0.7292564190382355
140,78500000000.0,0.743829167904724,0.7293177961500245
141,78525000000.0,0.7439039950200282,0.7293752022976004
142,78550000000.0,0.7439713985479831,0.729429279731806
143,78575000000.0,0.7440321368253683,0.7294806654402591
144,78600000000.0,0.7440869751908532,0.7295299891563256
145,78625000000.0,0.7441366833629944,0.7295778713765124
146,78650000000.0,0.744182032965497,0.7296249215163889
147,78675000000.0,0.7442237949533417,0.7296717359938806
148,78700000000.0,0.7442627371793585,0.7297188965004622
149,78725000000.0,0.7442996219413001,0.7297669682507009
150,78750000000.0,0.744335203566983,0.729816498316329
151,78775000000.0,0.744370226091568,0.7298680140597253
152,78800000000.0,0.7444054209149797,0.7299220216044408
153,78825000000.0,0.7444415046239903,0.7299790044512868
154,78850000000.0,0.744479176757086,0.7300394221064825
155,78875000000.0,0.7445191176924327,0.7301037088318715
156,78900000000.0,0.7445619865753481,0.7301722724805257
157,78925000000.0,0.7446084193673278,0.7302454934529387
158,78950000000.0,0.7446590268732585,0.7303237236885717
159,78975000000.0,0.7447143929160747,0.7304072858075136
160,79000000000.0,0.7447750725763742,0.7304964723386022
161,79025000000.0,0.7448415904726644,0.7305915450168017
162,79050000000.0,0.7449144391731336,0.7306927342208099
163,79075000000.0,0.744994077631454,0.7308002384777036
164,79100000000.0,0.7450809297623769,0.7309142240705264
165,79125000000.0,0.7451753831413355,0.7310348248156652
166,79150000000.0,0.745277787651006,0.7311621417808909
167,79175000000.0,0.7453884544119848,0.731296243278619
168,79200000000.0,0.7455076546783299,0.7314371648226259
169,79225000000.0,0.7456356189288079,0.7315849092570105
170,79250000000.0,0.7457725359726336,0.7317394469011014
171,79275000000.0,0.7459185522813705,0.7319007158565828
172,79300000000.0,0.746073771345125,0.7320686223416678
173,79325000000.0,0.7462382532184177,0.7322430411427169
174,79350000000.0,0.7464120141466314,0.7324238161028029
175,79375000000.0,0.7465950263434202,0.7326107607181596
176,79400000000.0,0.7467872178968008,0.7328036587815256
177,79425000000.0,0.7469884728346848,0.7330022651004742
178,79450000000.0,0.7471986313049197,0.7332063062864494
179,79475000000.0,0.7474174898712653,0.7334154815559834
180,79500000000.0,0.7476448020465224,0.7336294636598186
181,79525000000.0,0.7478802788487795,0.7338478997876371
182,79550000000.0,0.748123589612732,0.7340704125921031
183,79575000000.0,0.7483743628739206,0.7342966012147882
184,79600000000.0,0.7486321874207911,0.7345260423724688
185,79625000000.0,0.7488966134629148,0.7347582914725639
186,79650000000.0,0.7491671539912983,0.7349928838240988
187,79675000000.0,0.7494432862047765,0.7352293358256002
188,79700000000.0,0.7497244531177659,0.7354671462524794
189,79725000000.0,0.7500100652137441,0.7357057975150924
190,79750000000.0,0.7502995023131243,0.7359447570591515
191,79775000000.0,0.7505921154733248,0.7361834787252812
192,79800000000.0,0.750887229011846,0.7364214041843955
193,79825000000.0,0.7511841426088818,0.736657964394771
194,79850000000.0,0.751482133541842,0.7368925811564518
195,79875000000.0,0.7517804588925175,0.7371246685985162
196,79900000000.0,0.75207835795633,0.7373536348343227
197,79925000000.0,0.752375054552827,0.7375788835204513
198,79950000000.0,0.7526697595429378,0.7377998155705563
199,79975000000.0,0.7529616732463598,0.7380158308018445
200,80000000000.0,0.7532499879816419,0.7382263296685856
201,80025000000.0,0.753533890563635,0.7384307149807422
202,80050000000.0,0.753812564853626,0.7386283936561313
203,80075000000.0,0.7540851943059271,0.7388187784930966
204,80100000000.0,0.7543509644757501,0.7390012899212528
205,80125000000.0,0.7546090655622942,0.7391753577813315
206,80150000000.0,0.7548586948810603,0.739340423074645
207,80175000000.0,0.7550990593266154,0.7394959396985645
208,80200000000.0,0.7553293778273432,0.7396413762015751
209,80225000000.0,0.7555488836614462,0.7397762174232576
210,80250000000.0,0.7557568268461361,0.73989996620678
211,80275000000.0,0.7559524763598393,0.7400121449886865
212,80300000000.0,0.7561351223457075,0.7401122973583081
213,80325000000.0,0.7563040782122445,0.740199989565501
214,80350000000.0,0.7564586826750849,0.7402748119596787
215,80375000000.0,0.7565983017330961,0.740336380379528
